episode,total_reward,steps,success,collision,out_of_lane,avg_lateral_deviation,min_lidar_min,run_name
76,471.03909786821237,686,False,True,False,1.659568040830754,0.2536882758140564,ppo_dense_fixed
77,722.037046441672,751,False,False,True,2.80487979063827,3.809814929962158,ppo_dense_fixed
78,684.9350257921456,731,False,False,True,2.8103123894671183,1.787798285484314,ppo_dense_fixed
79,1079.7816043487865,884,False,False,True,2.1802027603150433,2.399590253829956,ppo_dense_fixed
80,1136.3022851210358,1355,False,True,False,2.8477791347772765,0.24783210456371307,ppo_dense_fixed
81,600.5846563560078,923,False,True,False,2.6478675485107237,0.7227947115898132,ppo_dense_fixed
82,507.25408059438075,440,False,False,True,1.5273582481489738,3.892565965652466,ppo_dense_fixed
83,-210.18015868264803,238,False,True,False,2.7343072951416056,3.6536030769348145,ppo_dense_fixed
84,1386.922163450446,1335,False,True,False,1.6399141646736286,0.15341603755950928,ppo_dense_fixed
85,1457.1451549680903,1397,False,True,False,1.9401411265103705,0.07078877091407776,ppo_dense_fixed
86,1271.3940182118051,1339,False,True,False,2.1700213996420104,0.7224192023277283,ppo_dense_fixed
87,543.59329624882,527,False,False,True,2.6230169573287996,4.420769214630127,ppo_dense_fixed
88,1239.2962321305224,1416,False,True,False,2.8293105277651804,0.47366583347320557,ppo_dense_fixed
89,968.8233814492796,827,False,False,True,2.5023369223820686,1.9350494146347046,ppo_dense_fixed
90,926.6416693904,1109,False,True,False,2.4980251545006076,0.09004652500152588,ppo_dense_fixed
91,122.44028152317298,180,False,False,True,2.3071373681235063,4.770396709442139,ppo_dense_fixed
92,667.6073868317351,921,False,True,False,2.662209711719462,0.19015835225582123,ppo_dense_fixed
93,442.1877958482178,451,False,False,True,2.827948945034114,1.3762158155441284,ppo_dense_fixed
94,263.92145776616894,535,False,True,False,1.8642405480735322,0.030779076740145683,ppo_dense_fixed
95,849.4302550284762,721,False,False,True,2.346360902121732,2.688123941421509,ppo_dense_fixed
96,-70.42583905049287,289,False,True,False,0.7801040543711634,0.10643518716096878,ppo_dense_fixed
97,1427.5747474089974,1171,False,False,True,2.4797158488935134,1.2809104919433594,ppo_dense_fixed
98,-245.8037460808202,185,False,True,False,1.8210652300401031,0.12538935244083405,ppo_dense_fixed
99,2160.5488787137238,1386,True,False,False,3.0924990816391067,1.744393229484558,ppo_dense_fixed
100,91.63862613023662,663,False,True,False,1.940665254373574,0.10624802112579346,ppo_dense_fixed
101,82.43640036959096,413,False,True,False,1.6956101380058726,0.8511883020401001,ppo_dense_fixed
102,48.6364093333394,118,False,False,True,2.3499203690503254,1.7775018215179443,ppo_dense_fixed
103,240.58723859548587,296,False,False,True,3.165626586087543,1.8836766481399536,ppo_dense_fixed
104,352.84925117468424,377,False,False,True,2.0044846797452816,0.36302056908607483,ppo_dense_fixed
105,66.60564943928478,438,False,True,False,2.3907533461970356,0.3600712716579437,ppo_dense_fixed
106,317.5735413206253,383,False,False,True,2.6144173981410566,2.3490538597106934,ppo_dense_fixed
107,-190.01964985670168,298,False,True,True,3.8032316605796512,0.1428576558828354,ppo_dense_fixed
108,-84.28062595265379,361,False,True,False,3.398457071248318,0.08220498263835907,ppo_dense_fixed
109,1676.8136007472417,1360,False,False,True,2.3470101016269056,0.606767475605011,ppo_dense_fixed
110,1488.4406924630248,1249,False,False,True,2.6700513568415216,2.7350640296936035,ppo_dense_fixed
111,389.20157596813385,491,False,False,True,1.4581859710674765,1.112766146659851,ppo_dense_fixed
112,379.72800996862657,643,False,True,False,2.170778657013266,0.2712578773498535,ppo_dense_fixed
113,-329.19556670966927,116,False,True,False,0.9830244364969293,0.2720993757247925,ppo_dense_fixed
114,55.92833611703429,440,False,True,False,2.3261940138102903,0.1442805379629135,ppo_dense_fixed
115,720.0172872101722,763,False,False,True,1.965983891169818,0.4259684383869171,ppo_dense_fixed
116,-247.9591238563319,166,False,True,False,0.8264803647136515,3.2870194911956787,ppo_dense_fixed
117,-422.72487126710394,78,False,True,False,0.3612524960812391,0.8976234197616577,ppo_dense_fixed
118,2.7839887211096084,380,False,True,False,2.1750401918677857,0.09190775454044342,ppo_dense_fixed
119,1079.624142289997,1013,False,False,True,2.2295349333869163,3.3088362216949463,ppo_dense_fixed
120,-445.55342902260486,63,False,True,False,0.33842018615989233,0.2022012621164322,ppo_dense_fixed
121,121.19311938274785,161,False,False,True,2.1695819218286037,8.712085723876953,ppo_dense_fixed
122,-392.6062147071886,70,False,True,False,0.23044049604116493,0.15979857742786407,ppo_dense_fixed
123,301.5144870862449,651,False,True,False,1.9077889411017108,0.1703285127878189,ppo_dense_fixed
124,1597.624883101445,1406,False,False,True,2.048775911757372,0.5426836609840393,ppo_dense_fixed
125,1072.484559038736,929,False,False,True,2.378532527393666,0.3153139650821686,ppo_dense_fixed
126,2438.677265856573,1418,True,False,False,2.2724272122012237,0.7347231507301331,ppo_dense_fixed
127,1136.8399824414055,961,False,False,True,2.8436255799619894,0.8489179611206055,ppo_dense_fixed
128,2415.725451640442,1354,True,False,False,2.008700182457109,0.6004881858825684,ppo_dense_fixed
129,804.9005654661923,1100,False,True,False,1.8968883481707537,0.3918783962726593,ppo_dense_fixed
130,355.89488511055936,352,False,False,True,1.7355715862743004,5.578805446624756,ppo_dense_fixed
131,1470.7930547463404,1307,False,False,True,2.0997356986538223,0.6554360389709473,ppo_dense_fixed
132,868.5399990866504,707,False,False,True,2.1733358028623733,3.071359872817993,ppo_dense_fixed
133,1157.1416212166785,1339,False,True,False,1.877135287887441,0.16810940206050873,ppo_dense_fixed
134,1120.7192042095699,1373,False,True,False,2.1631405095453067,0.1121194139122963,ppo_dense_fixed
135,633.053644073482,908,False,True,False,2.9238774370967286,0.11726938188076019,ppo_dense_fixed
136,3515.5999847715266,2982,False,False,True,2.5095265654805368,0.6994841694831848,ppo_dense_fixed
137,47.756591000648626,123,False,False,True,2.549434223677066,1.8167256116867065,ppo_dense_fixed
138,-452.4370567439396,36,False,True,False,0.8534027176526409,0.020308125764131546,ppo_dense_fixed
139,1304.7205119127716,1337,False,False,True,2.5306123366890563,0.9869038462638855,ppo_dense_fixed
140,1259.9185707654656,1396,False,True,False,2.0833117838689184,0.31047409772872925,ppo_dense_fixed
141,502.8568731968977,814,False,True,False,1.9154298544682484,0.2957010269165039,ppo_dense_fixed
142,1440.8811089000037,1272,False,False,True,1.8601345867817212,0.7770326137542725,ppo_dense_fixed
143,631.3334098626483,754,False,True,False,1.14008947181794,0.040395211428403854,ppo_dense_fixed
144,-285.5963889261208,149,False,True,False,0.9947666887390799,0.046923086047172546,ppo_dense_fixed
145,1572.1044367365728,1171,False,False,True,1.559860170548576,0.7216582298278809,ppo_dense_fixed
146,143.56206934256375,456,False,True,False,1.6037984988513323,0.16260966658592224,ppo_dense_fixed
147,-401.1100249531219,68,False,True,False,0.7185910921079135,0.13942107558250427,ppo_dense_fixed
148,1429.9423791480292,1276,False,False,True,1.9683366019515514,0.7844291925430298,ppo_dense_fixed
149,79.20780127300122,439,False,True,False,2.3900067987721054,0.15975333750247955,ppo_dense_fixed
150,832.9077816236689,844,False,False,True,2.5695641355119294,1.3529213666915894,ppo_dense_fixed
151,-31.905495203592523,397,False,True,False,2.879303362977894,0.13761481642723083,ppo_dense_fixed
152,3115.549204526626,1994,True,False,False,2.3819741266008934,0.3704792857170105,ppo_dense_fixed
153,564.9043235844761,534,False,False,True,2.2764596143379543,0.7565723657608032,ppo_dense_fixed
154,555.1878639955634,522,False,False,True,2.2852898725731716,1.9747035503387451,ppo_dense_fixed
155,111.23783845223636,459,False,True,False,0.9293160728027681,0.2144915759563446,ppo_dense_fixed
156,96.24689212532178,449,False,True,False,1.1872936279716553,0.19229653477668762,ppo_dense_fixed
157,1907.3699361530926,1721,False,True,False,1.6051031023485791,0.537790060043335,ppo_dense_fixed
158,2098.5953073728188,1876,False,True,False,1.6633789229943179,0.17049606144428253,ppo_dense_fixed
159,-188.2687559415242,237,False,True,False,2.012214262974968,1.1268593072891235,ppo_dense_fixed
160,-156.39002675592167,262,False,True,False,1.3700701896372325,0.29405477643013,ppo_dense_fixed
161,927.1897632201594,1077,False,True,False,2.0852342412563343,0.47178784012794495,ppo_dense_fixed
162,-120.0885481865476,264,False,True,False,0.5849873515554211,0.28508248925209045,ppo_dense_fixed
163,-352.6987886544213,97,False,True,False,0.2528085217661463,0.022601649165153503,ppo_dense_fixed
164,80.14845083842806,467,False,True,False,2.366314744439379,2.6265292167663574,ppo_dense_fixed
165,451.8171567083665,695,False,True,False,1.9779939226209011,0.1234729215502739,ppo_dense_fixed
166,524.7860900484927,760,False,True,False,1.2163447446924578,0.25072312355041504,ppo_dense_fixed
167,532.7616626486056,763,False,True,False,2.287313628832057,0.27515876293182373,ppo_dense_fixed
168,2980.4492392075954,1758,True,False,False,1.708073395858426,1.079421043395996,ppo_dense_fixed
169,2649.9906530993753,1557,True,False,False,1.9990022230868367,0.6497116088867188,ppo_dense_fixed
170,1762.353049424151,1397,False,False,True,1.6646677599444297,0.5735998153686523,ppo_dense_fixed
171,94.3934937762699,452,False,True,False,1.7385049633118135,0.2880401909351349,ppo_dense_fixed
172,918.3952120652623,1082,False,True,False,2.7280733739686647,0.395169734954834,ppo_dense_fixed
173,899.8756913376501,999,False,True,False,2.0036768338587456,1.558019995689392,ppo_dense_fixed
174,78.71079690773058,431,False,True,False,2.3231628119259695,0.37891486287117004,ppo_dense_fixed
175,810.853345364749,882,False,True,False,1.4538242667477357,0.16549727320671082,ppo_dense_fixed
176,53.45377093990135,388,False,True,False,1.6155493851617548,0.04972133785486221,ppo_dense_fixed
177,-16.078166822295657,331,False,True,False,1.5806300722538726,0.03692561760544777,ppo_dense_fixed
178,535.9026482756756,777,False,True,False,2.161187641508395,0.18478365242481232,ppo_dense_fixed
179,-18.93823159685917,341,False,True,False,1.1818955862394247,0.2654663026332855,ppo_dense_fixed
180,278.9647072026604,525,False,True,False,1.3909707981520423,0.0624963715672493,ppo_dense_fixed
181,196.8829359194218,271,False,False,True,2.4107955471813343,1.4816328287124634,ppo_dense_fixed
182,775.0231742590581,978,False,True,False,1.2359888471990195,0.08482332527637482,ppo_dense_fixed
183,130.08477798563695,459,False,True,False,2.141888128570743,1.3545117378234863,ppo_dense_fixed
184,478.9794846957624,415,False,False,True,1.846034597544975,2.382661819458008,ppo_dense_fixed
185,-3976.4669300945025,2579,False,True,False,0.6899994242588372,0.5298839807510376,ppo_dense_fixed
186,1083.783702809443,958,False,False,True,1.6973090112876836,1.5146722793579102,ppo_dense_fixed
187,185.8716535338034,526,False,True,False,1.3918058529740738,0.03053782694041729,ppo_dense_fixed
188,137.0864698601008,461,False,True,False,1.8252202149970709,1.0394409894943237,ppo_dense_fixed
189,345.5093298122526,370,False,False,True,1.9445196900062822,1.1748279333114624,ppo_dense_fixed
190,655.4583477124806,514,False,False,True,1.4430243284923878,1.330908179283142,ppo_dense_fixed
191,-5559.84286432545,5000,False,False,False,3.8013256704351037,0.4179697334766388,ppo_dense_fixed
192,929.9571284919703,753,False,False,True,2.135106515963842,1.7197473049163818,ppo_dense_fixed
193,1343.351605463423,1332,False,True,False,1.9276442738732942,0.24230161309242249,ppo_dense_fixed
194,227.1813997779647,255,False,False,True,2.126343851173417,0.3087938129901886,ppo_dense_fixed
195,1121.9812032373732,1106,False,True,False,1.4949128473690256,0.5696330070495605,ppo_dense_fixed
196,441.25537856695587,672,False,True,False,1.8074566946745183,0.11959505826234818,ppo_dense_fixed
197,132.8571554393231,170,False,False,True,1.6005034617337515,1.4035778045654297,ppo_dense_fixed
198,105.15851540124174,433,False,True,False,1.8804144728246168,0.43604984879493713,ppo_dense_fixed
199,2926.0062994973896,1635,True,False,False,1.499810717823138,2.2264842987060547,ppo_dense_fixed
200,-263.1896409392335,152,False,True,False,0.9279632024890518,6.460916996002197,ppo_dense_fixed
201,755.8346646898392,888,False,True,False,1.8419006024624078,0.11329472810029984,ppo_dense_fixed
202,4062.628961118155,2656,True,False,False,1.8114541436372757,0.9484730362892151,ppo_dense_fixed
203,730.9857404625354,694,False,False,True,1.807270808022315,2.0392565727233887,ppo_dense_fixed
204,-157.4047904382914,225,False,True,False,1.476468928842136,1.7441869974136353,ppo_dense_fixed
205,80.36384281196831,818,False,True,False,1.9847635291029033,0.20194831490516663,ppo_dense_fixed
206,292.67392695222026,296,False,False,True,2.055242813558665,0.32289209961891174,ppo_dense_fixed
207,2609.3022905450334,1394,True,False,False,1.504817370967747,0.6297909617424011,ppo_dense_fixed
208,1836.7780611817702,1339,False,False,True,1.7203784184087296,1.3709267377853394,ppo_dense_fixed
209,100.17920984379577,414,False,True,False,0.6055728239200848,1.0695443153381348,ppo_dense_fixed
210,3066.1052921820874,2350,False,False,True,1.9238618835598085,0.7172475457191467,ppo_dense_fixed
211,-174.66945990036095,219,False,True,False,1.1101769651426001,0.2610147297382355,ppo_dense_fixed
212,865.7857115293438,619,False,False,True,1.1131276195329938,1.6412456035614014,ppo_dense_fixed
213,760.9229400968932,1016,False,True,False,1.706595813983344,0.13190960884094238,ppo_dense_fixed
214,1126.1678865729602,1258,False,True,False,1.652608166547288,0.212029367685318,ppo_dense_fixed
215,-103.06669099818242,241,False,False,True,1.9386767940027199,0.4019545912742615,ppo_dense_fixed
216,-162.1551128483831,224,False,True,False,1.1753775976859135,0.896528959274292,ppo_dense_fixed
217,138.50433865363456,176,False,False,True,2.2601625229165,4.395757675170898,ppo_dense_fixed
218,468.32727269131703,414,False,False,True,2.1468077235677274,2.3886525630950928,ppo_dense_fixed
219,-447.89436841778206,86,False,True,False,0.9170371694440463,0.820309042930603,ppo_dense_fixed
220,-31.219815547429732,295,False,True,False,0.8025374872768143,4.325370788574219,ppo_dense_fixed
221,-438.7091967722758,2410,False,True,False,3.8059432162769022,0.15323476493358612,ppo_dense_fixed
222,787.8284783787889,742,False,False,True,1.8282612028948368,1.5109208822250366,ppo_dense_fixed
223,564.9337131306086,711,False,True,False,1.2270144905401632,0.2331574708223343,ppo_dense_fixed
224,-410.91297920052676,76,False,True,False,0.8764958572209001,3.336275339126587,ppo_dense_fixed
225,293.9353119661699,291,False,False,True,2.008834519597669,2.806783437728882,ppo_dense_fixed
226,1500.9175032803075,1388,False,True,False,1.7895563866427666,0.11902250349521637,ppo_dense_fixed
227,-515.2136426522375,107,False,True,False,2.0635680342049447,0.2947336733341217,ppo_dense_fixed
228,791.8090000464986,856,False,True,False,1.2217683654575695,0.01977388560771942,ppo_dense_fixed
229,-445.6077361310516,37,False,True,False,0.5945182652549031,0.19376157224178314,ppo_dense_fixed
230,-406.6657245764467,65,False,True,False,1.0783108252366873,0.2274796962738037,ppo_dense_fixed
231,1107.8506330318983,1123,False,True,False,1.9030056792982906,0.146169513463974,ppo_dense_fixed
232,-432.04773911709697,46,False,True,False,0.10525015400854629,0.09493748098611832,ppo_dense_fixed
233,2648.1009689710427,1485,True,False,False,1.787717548920585,1.7371889352798462,ppo_dense_fixed
234,1506.9103486697759,1366,False,True,False,1.681252138976286,0.2238488495349884,ppo_dense_fixed
235,2599.881528484466,2233,False,True,False,1.5057568611251786,0.1322617381811142,ppo_dense_fixed
236,2377.2802759726246,1346,True,False,False,2.2740490160221274,1.903110146522522,ppo_dense_fixed
237,791.2299749724461,899,False,True,False,1.9968273697264651,1.347334623336792,ppo_dense_fixed
238,433.639942766791,367,False,False,True,1.6551118424341598,0.8054007887840271,ppo_dense_fixed
239,2398.195802715064,1309,True,False,False,1.7921058206438392,1.4238475561141968,ppo_dense_fixed
240,1858.9112347236287,1388,False,False,True,2.0246577061928877,1.2131892442703247,ppo_dense_fixed
241,815.6384110716031,900,False,True,False,1.8733028298901822,1.312089443206787,ppo_dense_fixed
242,846.9165137456941,925,False,True,False,1.850534381671102,0.591808021068573,ppo_dense_fixed
243,1587.9400353090068,1174,False,False,True,1.5648925612409288,1.8933969736099243,ppo_dense_fixed
244,2652.2532634886043,1434,True,False,False,1.524184629608295,1.1637593507766724,ppo_dense_fixed
245,671.7023401739202,910,False,True,False,1.4040431582787607,0.07716426998376846,ppo_dense_fixed
246,2681.1057420113093,1505,True,False,False,1.7147518245234357,0.625432014465332,ppo_dense_fixed
247,-264.6160320783605,159,False,True,False,0.9222487845797787,1.8971655368804932,ppo_dense_fixed
248,2680.122695917553,1432,True,False,False,1.3787235156977082,0.41180476546287537,ppo_dense_fixed
249,-442.5905353453677,47,False,True,False,0.5132589262204648,0.21176181733608246,ppo_dense_fixed
250,186.03620740304882,439,False,True,False,0.6959403879932641,0.2631811499595642,ppo_dense_fixed
251,1092.2482457447404,952,False,False,True,1.3270899527911877,1.80691659450531,ppo_dense_fixed
252,322.08059047565166,301,False,False,True,1.5997356826067624,0.781233549118042,ppo_dense_fixed
253,-86.75211599863545,404,False,False,True,1.964804831590504,0.6622520685195923,ppo_dense_fixed
254,632.9229674127615,521,False,False,True,2.0385534936755563,2.6643638610839844,ppo_dense_fixed
255,567.8777586633048,727,False,True,False,1.0590584851398537,0.25263023376464844,ppo_dense_fixed
256,1558.741469771189,1299,False,False,True,1.5181630591107944,0.3076261878013611,ppo_dense_fixed
257,105.9485943799429,151,False,False,True,2.0914732625478654,5.202147960662842,ppo_dense_fixed
258,-163.64787238223659,232,False,True,False,1.6744198505276178,2.398822546005249,ppo_dense_fixed
259,325.386178571109,301,False,False,True,1.7515096707670554,5.356292247772217,ppo_dense_fixed
260,594.2031685342388,572,False,False,True,2.107622200158401,2.8162593841552734,ppo_dense_fixed
261,488.1591804151459,677,False,True,False,1.8557874314183602,5.972517967224121,ppo_dense_fixed
262,-113.46094463758476,270,False,True,False,1.2001512082676398,0.1300852745771408,ppo_dense_fixed
263,-213.9236238165522,193,False,True,False,1.0627846694591858,0.03143036738038063,ppo_dense_fixed
264,331.2908023952225,321,False,False,True,2.1482787395900753,4.987178802490234,ppo_dense_fixed
265,319.3233482152892,289,False,False,True,1.4577403579830341,2.099661350250244,ppo_dense_fixed
266,-253.02649219230446,169,False,True,False,1.7950934905302824,0.2162897288799286,ppo_dense_fixed
267,532.6862019894061,582,False,False,True,2.7285878936018126,2.8947582244873047,ppo_dense_fixed
268,-145.9426518453456,248,False,True,False,1.650342780224031,1.0559841394424438,ppo_dense_fixed
269,325.2853198259868,649,False,True,False,1.5096043468570133,0.27990975975990295,ppo_dense_fixed
270,-440.4954407697416,42,False,True,False,0.06644390541336673,0.2789956033229828,ppo_dense_fixed
271,1473.5041686393538,1137,False,False,True,1.9665492514758203,0.387057900428772,ppo_dense_fixed
272,733.201982597302,557,False,False,True,1.4148654709484023,1.3987230062484741,ppo_dense_fixed
273,159.05268315844944,208,False,False,True,3.0122731064133266,2.128244638442993,ppo_dense_fixed
274,-51.30609017544475,326,False,True,False,1.3799834076295199,0.15242892503738403,ppo_dense_fixed
275,-1250.899407651058,848,False,True,False,2.8516378265261997,0.23520684242248535,ppo_dense_fixed
276,653.8713682092869,865,False,True,False,2.58199349669349,1.1398637294769287,ppo_dense_fixed
277,303.8709142610892,520,False,True,False,1.2444807577971102,0.05078832432627678,ppo_dense_fixed
278,1119.4218133069812,951,False,False,True,1.339719861519317,3.1104273796081543,ppo_dense_fixed
279,950.7829572349515,959,False,True,False,1.4917112770000223,0.20039169490337372,ppo_dense_fixed
280,2506.6465090555585,1848,False,False,True,1.322863919917993,0.9239968657493591,ppo_dense_fixed
281,128.22527338280406,163,False,False,True,1.766782116923616,9.809439659118652,ppo_dense_fixed
282,-41.211291631397046,321,False,True,False,2.126990596937532,0.1964314877986908,ppo_dense_fixed
283,251.63837162252503,268,False,False,True,1.4731734493612372,1.838966727256775,ppo_dense_fixed
284,1162.1540580126205,1129,False,True,False,1.9764510109305653,0.19609345495700836,ppo_dense_fixed
285,2312.0748673882845,1269,True,False,False,2.197081697556187,0.46755415201187134,ppo_dense_fixed
286,788.3137245592321,608,False,False,True,1.8397640296195399,2.5410521030426025,ppo_dense_fixed
287,1104.5031210115676,794,False,False,True,1.5555259747459675,1.3960938453674316,ppo_dense_fixed
288,980.7316583022609,930,False,True,False,1.0988923728430662,0.29941466450691223,ppo_dense_fixed
289,971.3754746880454,763,False,False,True,2.372784056176701,0.6013382077217102,ppo_dense_fixed
290,1085.9080207013144,761,False,False,True,1.372198757822926,4.442257881164551,ppo_dense_fixed
291,68.30330511959119,434,False,True,False,1.3733880682652555,0.1369839757680893,ppo_dense_fixed
292,195.61572957280043,486,False,True,False,2.0177650318139593,2.1255054473876953,ppo_dense_fixed
293,571.5905552615399,535,False,False,True,1.9221490293424213,0.7505408525466919,ppo_dense_fixed
294,858.0511409261466,829,False,False,True,2.1291351270579097,3.5817461013793945,ppo_dense_fixed
295,563.2814632216785,692,False,True,False,1.4513754857337677,0.13676033914089203,ppo_dense_fixed
