episode,total_reward,steps,success,collision,out_of_lane,avg_lateral_deviation,min_lidar_min,run_name
89,379.98404857499787,427,False,False,True,2.397808855300865,2.0704777240753174,sac_dense_fixed
90,-108.21979623884539,318,False,True,False,2.2404956661675883,0.14657390117645264,sac_dense_fixed
91,757.3921985345905,891,False,False,True,2.9887980088561297,1.0255762338638306,sac_dense_fixed
92,461.5122715948173,534,False,False,True,2.8560987303200243,3.0546016693115234,sac_dense_fixed
93,965.6005773518082,1790,False,True,False,4.224007299788165,1.136950969696045,sac_dense_fixed
94,2122.9213811697878,2030,False,False,True,2.5072472662474157,1.004662275314331,sac_dense_fixed
95,482.5670767192869,1144,False,True,False,2.8461685319055774,0.6849163174629211,sac_dense_fixed
96,441.6890225131633,659,False,False,True,3.3779000642273926,1.8567006587982178,sac_dense_fixed
97,279.74466361596865,520,False,False,True,4.166223190674732,2.2626006603240967,sac_dense_fixed
98,331.08271441457,406,False,False,True,3.145415630963473,1.4849809408187866,sac_dense_fixed
99,-242.29950476382066,214,False,True,False,2.1361902078441113,0.23426321148872375,sac_dense_fixed
100,71.60672339305756,687,False,True,False,3.6192021709296185,0.23828689754009247,sac_dense_fixed
101,-17.01583250118472,496,False,True,False,3.25336449446544,0.25209686160087585,sac_dense_fixed
102,-24.088818609961322,479,False,True,False,3.083426647640779,0.1072743833065033,sac_dense_fixed
103,-59.661651624733054,448,False,True,False,3.526927500678758,0.16736041009426117,sac_dense_fixed
104,1107.699404319425,1486,False,False,True,3.6599965210461427,0.47841331362724304,sac_dense_fixed
105,134.97327294926583,446,False,True,False,1.4544047624143503,2.598996162414551,sac_dense_fixed
106,412.50532188063846,1127,False,True,False,4.021809525035644,0.10024077445268631,sac_dense_fixed
107,324.5838626970146,339,False,False,True,2.1169075763505947,0.6451829671859741,sac_dense_fixed
108,820.9222542134128,1581,False,True,False,4.078290827699551,0.21333613991737366,sac_dense_fixed
109,1620.2749832183988,2066,False,False,True,3.3792986895957657,2.628427743911743,sac_dense_fixed
110,-345.5109631962571,107,False,True,False,0.19546503226455783,0.2955339252948761,sac_dense_fixed
111,2692.285427841881,3721,False,False,True,3.8078651083620785,0.32278764247894287,sac_dense_fixed
112,-486.4692760901994,10,False,True,False,0.06113333894190589,0.07269786298274994,sac_dense_fixed
113,222.22792878126427,494,False,True,False,1.0745525920533188,0.08244482427835464,sac_dense_fixed
114,1356.8011041734399,1482,False,True,False,2.009546422228633,0.666361391544342,sac_dense_fixed
115,1711.8647813194411,2406,False,True,False,3.3607054585335288,0.4775419533252716,sac_dense_fixed
116,1950.27472239693,1944,False,True,False,2.0740140776612592,0.048530589789152145,sac_dense_fixed
117,246.06186165118322,420,False,False,True,3.901986666699315,1.5741844177246094,sac_dense_fixed
118,1535.708663707724,1893,False,True,False,2.538770673427279,0.16050827503204346,sac_dense_fixed
119,-302.3750964924569,214,False,True,False,2.7942234334242575,0.2755613625049591,sac_dense_fixed
120,363.1929337993057,577,False,False,True,3.9556697605591604,1.3844988346099854,sac_dense_fixed
121,984.4884200212643,1282,False,False,True,3.1939230554304636,0.3431015908718109,sac_dense_fixed
122,1905.8090175079865,2198,False,True,False,2.853511022075469,0.14176009595394135,sac_dense_fixed
123,-293.3524558634836,232,False,True,False,3.386287146217597,0.023002859205007553,sac_dense_fixed
124,1361.6960086316053,1076,False,False,True,1.8813644941324266,0.333788126707077,sac_dense_fixed
125,-361.5050159834593,91,False,True,False,0.9298466654522968,0.1422380954027176,sac_dense_fixed
126,1535.6729651556889,1586,False,True,False,1.669524163601551,0.674732506275177,sac_dense_fixed
127,102.82962011459335,395,False,True,False,0.790859723912331,4.199405670166016,sac_dense_fixed
128,1415.0504447127994,1089,False,False,True,1.5679065813373312,2.5842697620391846,sac_dense_fixed
129,1012.9177671088912,911,False,False,True,2.1934867642100753,0.3773057758808136,sac_dense_fixed
130,-25.850112092915822,509,False,True,False,2.5508985960134183,0.29467257857322693,sac_dense_fixed
131,439.5011773078801,799,False,True,False,1.1727334143402945,0.28323739767074585,sac_dense_fixed
132,-261.75940124517047,162,False,True,False,1.3462786661864177,3.551856756210327,sac_dense_fixed
133,233.02562870007057,702,False,True,False,3.7779413963184907,0.428200364112854,sac_dense_fixed
134,-45.98466264928447,331,False,True,False,0.9989667076053833,0.11914250254631042,sac_dense_fixed
135,195.64552384949968,467,False,True,False,1.1213691412988813,0.2619393467903137,sac_dense_fixed
136,911.3611051220479,912,False,False,True,2.6080957009360195,0.3242865204811096,sac_dense_fixed
137,407.72319873981974,706,False,True,False,1.3792048119772384,0.25096654891967773,sac_dense_fixed
138,805.8193594027559,754,False,False,True,1.5949550436960245,0.40804603695869446,sac_dense_fixed
139,-406.20924513424796,59,False,True,False,0.34611252061200076,0.25337156653404236,sac_dense_fixed
140,-297.9863199499291,135,False,True,False,0.614417339880661,0.16631384193897247,sac_dense_fixed
141,2877.890569607019,2753,False,False,True,2.939382576223535,0.7573188543319702,sac_dense_fixed
142,2336.167617138039,2367,False,True,False,2.1363547788280837,0.8647485375404358,sac_dense_fixed
143,1192.5774636022077,1489,False,True,False,2.6280996550061597,0.12147114425897598,sac_dense_fixed
144,1497.3518725131482,2007,False,True,False,3.2229380789937303,0.4277295172214508,sac_dense_fixed
145,1216.3461272169902,1528,False,True,False,3.019886646912414,0.1885279417037964,sac_dense_fixed
146,27.47481710044883,385,False,True,False,1.2056033740228829,0.158616304397583,sac_dense_fixed
147,1594.268123123355,1753,False,True,False,2.1738879538336606,0.7154568433761597,sac_dense_fixed
148,-169.7214345631524,317,False,True,False,2.85952502936302,0.0808505192399025,sac_dense_fixed
149,325.9178263857233,685,False,True,False,3.0500168336035887,0.2262428253889084,sac_dense_fixed
150,4484.169798523571,3809,False,False,True,2.237473401910512,0.791130542755127,sac_dense_fixed
151,1017.6345757233944,1479,False,True,False,3.246287240087693,0.17578399181365967,sac_dense_fixed
152,1101.9597122133364,1251,False,True,False,2.041940357856791,0.11337701976299286,sac_dense_fixed
153,641.8017214349436,834,False,True,False,1.4356456187474076,1.4021615982055664,sac_dense_fixed
154,1587.721817674078,1506,False,True,False,1.6179679460192995,0.4581165015697479,sac_dense_fixed
155,787.5837245976631,1131,False,True,False,3.3530837926651174,0.7719414830207825,sac_dense_fixed
156,1461.7327861111307,1713,False,False,True,2.6984461240683038,0.3461480438709259,sac_dense_fixed
157,407.85250195964716,897,False,True,False,3.5245380678289293,0.2568284273147583,sac_dense_fixed
158,75.84942126826547,490,False,True,False,3.087433288253642,0.4195830523967743,sac_dense_fixed
159,101.86944870233856,481,False,True,False,2.7345822574695604,0.23329557478427887,sac_dense_fixed
160,1967.3871939173514,2084,False,True,False,2.867230388722516,0.6051747798919678,sac_dense_fixed
161,3335.94921822602,3074,False,False,True,2.801501797846629,0.9564287662506104,sac_dense_fixed
162,410.9437185269269,635,False,True,False,1.4417710817985938,0.2834503650665283,sac_dense_fixed
163,2267.364727608715,1744,False,False,True,1.501043175410133,0.44365358352661133,sac_dense_fixed
164,2499.584502690242,1940,False,False,True,1.667428347452151,0.34317365288734436,sac_dense_fixed
165,1192.7554505297462,1720,False,True,False,3.5803246989132824,0.08693767338991165,sac_dense_fixed
166,336.60809998051354,694,False,False,True,5.660711166892778,1.8678398132324219,sac_dense_fixed
167,1270.8231527178707,1656,False,True,False,3.4982735232603424,0.2330825924873352,sac_dense_fixed
168,3701.7687528371807,2486,True,False,False,2.187428926383983,2.160313367843628,sac_dense_fixed
169,946.5158526195644,1143,False,True,False,2.361240297608239,0.025673987343907356,sac_dense_fixed
170,-227.64434795288622,182,False,True,False,1.0691197803406876,0.1774526685476303,sac_dense_fixed
171,136.35594855209138,542,False,True,False,2.211967438527147,0.5131223797798157,sac_dense_fixed
172,1742.389747673907,2198,False,True,False,3.1460069597086275,0.19451259076595306,sac_dense_fixed
173,5521.691889888826,4465,True,False,False,2.530174002312771,0.42876914143562317,sac_dense_fixed
174,74.06818371842678,519,False,True,False,3.1853574556201147,0.10627954453229904,sac_dense_fixed
175,613.6912824014814,1134,False,True,False,2.967593945003746,0.37737682461738586,sac_dense_fixed
176,1607.8727895664424,1710,False,True,False,2.5944007560790143,0.19163888692855835,sac_dense_fixed
177,379.14487375902127,395,False,False,True,1.8105696454512272,0.9127579927444458,sac_dense_fixed
178,1116.0985668703834,1777,False,True,False,3.5450080968846858,0.2854553759098053,sac_dense_fixed
179,802.1375444704884,1187,False,True,False,2.698101340116798,0.14960545301437378,sac_dense_fixed
180,3624.3694824782406,2356,True,False,False,2.0984066712580294,1.34127676486969,sac_dense_fixed
181,2468.531765236704,2278,False,False,True,2.5172798069354,1.1710149049758911,sac_dense_fixed
182,-243.5872608086703,169,False,True,False,1.1572004804665674,0.08024921268224716,sac_dense_fixed
183,1337.5652371717845,1394,False,True,False,2.0739586883295336,0.15549848973751068,sac_dense_fixed
184,1694.563738554189,1657,False,True,False,1.7385120053639376,0.9081100821495056,sac_dense_fixed
185,362.56758223655487,425,False,False,True,2.7104138759933534,2.597419023513794,sac_dense_fixed
186,885.4709091640163,1289,False,True,False,2.3913935335488032,0.2956817150115967,sac_dense_fixed
187,648.6140997473856,989,False,True,False,2.903605368127635,0.016023924574255943,sac_dense_fixed
188,141.68959632678207,471,False,True,False,1.1059089360830798,1.0123125314712524,sac_dense_fixed
189,-316.21248757791426,126,False,True,False,1.0029882856328454,5.1261515617370605,sac_dense_fixed
190,345.1666756264176,686,False,True,False,0.6277878680058315,2.5300748348236084,sac_dense_fixed
191,1741.0860971703462,1429,False,False,True,1.5324170063121711,0.7267142534255981,sac_dense_fixed
192,-239.51848819215923,231,False,True,False,0.9613767630232826,0.2222902774810791,sac_dense_fixed
193,68.60366429981855,420,False,True,False,0.7634931778869174,1.8090983629226685,sac_dense_fixed
194,-54.904796331718956,381,False,True,False,0.5605754890065685,0.29144588112831116,sac_dense_fixed
195,1.5223004670384057,476,False,True,False,3.011495506310937,0.20462140440940857,sac_dense_fixed
196,-15.078196283094485,359,False,True,False,0.5982611185898037,0.21563594043254852,sac_dense_fixed
197,2194.90032487969,1808,False,False,True,2.1829786488791103,1.0277460813522339,sac_dense_fixed
198,232.43611243771244,249,False,False,True,1.7860637445740069,2.1359496116638184,sac_dense_fixed
199,1062.2897277648533,995,False,False,True,2.0060709544676616,1.8882224559783936,sac_dense_fixed
200,-166.70814707712003,250,False,True,False,1.634798913918626,1.639917016029358,sac_dense_fixed
201,2511.598277179675,1920,False,False,True,1.3622240706328397,0.40002936124801636,sac_dense_fixed
202,722.2105384452993,505,False,False,True,1.2517798550003878,1.8126780986785889,sac_dense_fixed
203,113.2529374851506,476,False,True,False,2.329798299103492,2.625386953353882,sac_dense_fixed
204,2057.4585325349635,1494,False,False,True,1.3217830835086843,0.8948255181312561,sac_dense_fixed
205,1292.9312921350688,1318,False,True,False,1.2315768987143483,0.9648913145065308,sac_dense_fixed
206,-307.1798256131179,127,False,True,False,1.1030812791398341,0.09528111666440964,sac_dense_fixed
207,351.8317206244042,380,False,False,True,1.745873288000768,2.794753074645996,sac_dense_fixed
208,-376.4588026113189,81,False,True,False,1.09026622836486,0.28532782196998596,sac_dense_fixed
209,70.76584088705931,398,False,True,False,1.238753036488289,0.253359854221344,sac_dense_fixed
210,-232.57219372707402,196,False,True,False,1.8072032410730827,0.20314082503318787,sac_dense_fixed
211,374.2691516935191,893,False,True,False,3.7210500294687385,0.1162630245089531,sac_dense_fixed
212,2964.0715899568136,2427,False,False,True,1.7524039088271153,0.8456500768661499,sac_dense_fixed
213,-125.67514583800698,253,False,True,False,0.8117216199681883,2.2356011867523193,sac_dense_fixed
214,22.20208559452624,380,False,True,False,2.0040735227207733,0.22259800136089325,sac_dense_fixed
215,1347.2949023152764,1028,False,False,True,1.1200763556020992,1.6324717998504639,sac_dense_fixed
216,529.4153506816069,921,False,True,False,2.6763684941677193,0.4328480362892151,sac_dense_fixed
217,339.9534680479318,604,False,True,False,1.0626652883108263,2.476161479949951,sac_dense_fixed
218,1180.677762352107,1306,False,False,True,3.218188458252072,0.42327722907066345,sac_dense_fixed
219,1206.2470392546243,1483,False,True,False,2.1000867674406605,0.3306739628314972,sac_dense_fixed
220,1545.583408803516,1611,False,True,False,1.6769433386116706,0.2926374077796936,sac_dense_fixed
221,330.8205002767736,584,False,False,True,4.651037347899603,2.0171689987182617,sac_dense_fixed
222,344.5337607338097,897,False,True,False,3.4173251184100026,0.17789192497730255,sac_dense_fixed
223,143.66813818913863,481,False,True,False,1.7438846049129118,0.08271219581365585,sac_dense_fixed
224,-341.90641300686565,124,False,True,False,1.870578917704482,1.2958942651748657,sac_dense_fixed
225,2809.031457971185,2356,False,False,True,1.7736043807247115,0.4358821213245392,sac_dense_fixed
226,700.8720700204858,926,False,True,False,2.298681139780881,0.9953752756118774,sac_dense_fixed
227,2101.376274154923,1903,False,True,False,1.3461231788929764,0.6459551453590393,sac_dense_fixed
228,952.2728002208037,1032,False,True,False,1.325215106882425,0.51441490650177,sac_dense_fixed
229,-198.7799117321561,243,False,True,False,0.719371219522132,0.19411247968673706,sac_dense_fixed
230,65.18786614563498,407,False,True,False,0.8920719510657747,0.2454882264137268,sac_dense_fixed
231,-223.54304759401896,172,False,True,False,0.6724129716522438,0.18412183225154877,sac_dense_fixed
232,485.9987238140285,646,False,True,False,0.9912234106113135,0.028659936040639877,sac_dense_fixed
233,2265.7839938542725,2526,False,True,False,3.0648347488487624,0.6863315105438232,sac_dense_fixed
234,26.823606803857842,404,False,True,False,1.1688770759696634,0.271245539188385,sac_dense_fixed
235,858.016965130719,952,False,True,False,0.9611381291648636,1.5065382719039917,sac_dense_fixed
236,857.9803345204527,1139,False,True,False,2.1934224132949915,0.8962114453315735,sac_dense_fixed
237,-265.3294016459289,168,False,True,False,1.3470641665576915,1.9163709878921509,sac_dense_fixed
238,1316.8654099361727,1631,False,False,True,2.435359020116021,0.7569113373756409,sac_dense_fixed
239,132.42583361782386,455,False,True,False,1.009487222947375,0.15085066854953766,sac_dense_fixed
240,1251.048435177932,1268,False,False,True,2.6169471363757912,1.077345609664917,sac_dense_fixed
241,138.71519318836783,458,False,True,False,1.248269436126551,0.24283254146575928,sac_dense_fixed
242,179.09848400420015,445,False,True,False,1.0787263923158328,0.14632736146450043,sac_dense_fixed
243,3644.028142438189,2917,True,False,False,3.4125477525814105,0.30490821599960327,sac_dense_fixed
244,-254.30059830511377,173,False,True,False,1.1504169154342438,2.053835153579712,sac_dense_fixed
245,589.0350592040106,580,False,False,True,1.3787831566866016,2.236097574234009,sac_dense_fixed
246,480.3453332515163,714,False,False,True,4.500491676964154,2.546356201171875,sac_dense_fixed
247,435.09690594954725,1024,False,True,False,3.5505177356365216,0.28074121475219727,sac_dense_fixed
248,5586.817968944602,5000,False,False,False,2.7245049644978883,0.7783493995666504,sac_dense_fixed
249,1657.3573412882147,2002,False,True,False,2.179857390482334,0.5330398678779602,sac_dense_fixed
250,181.2713804615887,525,False,True,False,2.1222711280452424,0.2755733132362366,sac_dense_fixed
251,568.7894134839007,864,False,True,False,1.798115473969364,0.013888701796531677,sac_dense_fixed
252,171.3974878398426,530,False,True,False,2.37308409810377,0.8873369097709656,sac_dense_fixed
253,-230.33915183997323,199,False,True,False,1.2305524019958334,1.8140485286712646,sac_dense_fixed
254,687.9996955945962,884,False,True,False,1.5119606738419005,0.2672552466392517,sac_dense_fixed
255,337.349222237399,334,False,False,True,1.4939289634205777,2.6662724018096924,sac_dense_fixed
256,60.197538029290854,387,False,True,False,1.5233623230926772,0.24621738493442535,sac_dense_fixed
257,2688.6930906705948,1660,True,False,False,2.1813844958567525,0.48321598768234253,sac_dense_fixed
258,-123.83430631526784,2139,False,True,False,2.781449573173178,0.16612191498279572,sac_dense_fixed
259,736.8757295603783,621,False,False,True,1.7357063817481497,2.923602819442749,sac_dense_fixed
260,211.61526285684795,484,False,True,False,1.4364009233317967,2.4156832695007324,sac_dense_fixed
261,61.703183581477106,429,False,True,False,1.3838248512771087,0.02149665728211403,sac_dense_fixed
262,1354.260850875568,1812,False,True,False,2.6994731634600346,0.26731911301612854,sac_dense_fixed
263,6000.911148571283,4993,True,False,False,2.8643902649785122,0.34642326831817627,sac_dense_fixed
264,379.72460371734223,696,False,True,False,2.6238969277008386,0.20903050899505615,sac_dense_fixed
265,603.6809337225611,508,False,False,True,1.796755056294781,1.0766960382461548,sac_dense_fixed
266,1498.3354242385249,1429,False,False,True,2.4896175579924424,1.619570255279541,sac_dense_fixed
267,515.1052899950382,710,False,True,False,1.5492310192774383,0.09826580435037613,sac_dense_fixed
268,2183.053845541415,2573,False,True,False,2.5223257096346905,0.4565697908401489,sac_dense_fixed
269,-6.951863313997933,104,False,False,True,2.7558411334185853,1.578468918800354,sac_dense_fixed
270,685.3233354482497,891,False,True,False,1.9640988480305368,0.15313704311847687,sac_dense_fixed
271,683.9759768669,814,False,True,False,1.2012641440422784,0.20297087728977203,sac_dense_fixed
272,-51.65448927457885,327,False,True,False,1.4823925285432582,0.12372766435146332,sac_dense_fixed
273,1873.7025315964693,1897,False,True,False,2.3990190183590365,0.10596758872270584,sac_dense_fixed
274,891.4774489283902,1198,False,True,False,2.305213516799472,0.13382992148399353,sac_dense_fixed
275,136.05905983246726,474,False,True,False,2.1329199354424806,0.024536199867725372,sac_dense_fixed
276,426.4263069173361,1400,False,False,True,5.468128930485501,0.638851523399353,sac_dense_fixed
277,2089.2380733020786,1858,False,False,True,2.910696538654917,0.49695566296577454,sac_dense_fixed
278,902.2528993566701,841,False,False,True,2.7957196354768548,3.4672791957855225,sac_dense_fixed
279,-254.921504629666,161,False,True,False,1.2050048624688827,0.15334764122962952,sac_dense_fixed
280,3748.027777536856,2536,True,False,False,2.3780773714383483,0.4604891538619995,sac_dense_fixed
281,807.4999908758622,748,False,False,True,2.1724858818578436,2.909919500350952,sac_dense_fixed
282,503.72386411565503,809,False,True,False,1.9503896892761117,0.1532159298658371,sac_dense_fixed
283,256.4396272711401,301,False,False,True,2.5886957682873732,2.6966817378997803,sac_dense_fixed
284,732.0555403663116,974,False,True,False,2.4423169013136823,0.20187519490718842,sac_dense_fixed
285,969.2008978674035,1455,False,True,False,3.257474546622058,0.20144031941890717,sac_dense_fixed
286,-3.2976688147886364,112,False,False,True,3.549754561829588,2.1046433448791504,sac_dense_fixed
287,1934.6747332407917,2272,False,True,False,1.4401957682006277,0.25470247864723206,sac_dense_fixed
288,215.65358994809924,596,False,True,False,2.1862014900953284,0.22557395696640015,sac_dense_fixed
289,392.1966179396985,901,False,True,False,3.441789872360007,0.729092538356781,sac_dense_fixed
290,2544.1469592048425,4841,False,False,True,5.933289494738643,0.9076598882675171,sac_dense_fixed
291,1347.2016906364954,1433,False,True,False,1.436276674146733,0.2229171097278595,sac_dense_fixed
292,136.90918625549864,483,False,True,False,1.192753566880212,0.29903632402420044,sac_dense_fixed
293,15.73188142740537,453,False,True,False,3.0405881242871007,0.7863295674324036,sac_dense_fixed
294,436.2252183336102,407,False,False,True,1.691345776590184,2.3755037784576416,sac_dense_fixed
295,139.81460232589836,480,False,True,False,2.126923412683125,0.26535725593566895,sac_dense_fixed
296,1569.6114473938608,2115,False,False,True,3.3560049407580914,0.45121318101882935,sac_dense_fixed
297,1143.1077587167317,1220,False,True,False,1.8959636825515838,0.2476881444454193,sac_dense_fixed
298,489.25709061209886,687,False,True,False,1.6451883793549766,0.2269313931465149,sac_dense_fixed
299,2231.60255577421,1912,False,False,True,2.0478820370534527,0.9468554258346558,sac_dense_fixed
300,-252.34541169133027,158,False,True,False,1.0939571067110665,0.22819136083126068,sac_dense_fixed
301,1195.2234358553376,1345,False,True,False,1.541413860785378,0.09101874381303787,sac_dense_fixed
